,Product,Review,Rating
13727,Router,Very nice,5
13728,Router,Nicely,5
13729,Router,In this price range this is the best router u can get,5
13730,Router,Looking good and range also good,4
13731,Router,Nice product,5
13732,Router,Good experience,4
13733,Router,Nice,5
13734,Router,Working like a champion.,5
13735,Router,Good,5
13736,Router,Nice product,5
13737,Router,Nice,5
13738,Router,Perfect work,4
13739,Router,Goid,5
13740,Router,"Excellent product, colour matched with my home interior 😀",5
13741,Router,Good product 👍,5
13742,Router,"Great product by tp link flipkart needs to improve shopping time, but also safe delivery by flipkart",4
13743,Router,Nice Product... Good working.. Good network speed. wide area coverage.,5
13744,Router,Good,5
13745,Router,Yeah good produce with no issues,4
13746,Router,Good quality,5
13747,Router,Not worth it,1
13748,Router,Working absolutely fine 👍,5
13749,Router,Very nice and good product,4
13750,Router,Wifi coverage is very low,4
13751,Router,really it’s worst router i have experienced it,1
13752,Router,Good👍🏻,4
13753,Router,Worst product do not buy since we can not connect more than 20feet distance,1
13754,Router,Good Quality and Good performance of speed.,5
13755,Router,best product,5
13756,Router,Average,3
13757,Router,Amazing product,5
13758,Router,Not bad,3
13759,Router,Nice smooth working,5
13760,Router,Does the job well. Overall decent product! 👍,4
13761,Router,Running Good,5
13762,Router,"Good product, settings was quick and easy. It is working well with my ACT broadband.",5
13763,Router,Very nice Product,4
13764,Router,Very Good Product,5
13765,Router,Nice,4
13766,Router,Thank u flipcart for providng my order berfoe delivery date liked ur service alot n the product is also nice,5
13767,Router,Super,5
13768,Router,Delivered in good condition and the product is good.,5
13769,Router,"Really worth, please go for it if you looking for a decent and good quality router",5
13770,Router,Highly recommend,5
13771,Router,Very good signal and good coverage for a 2 bedroom house,5
13772,Router,Worth purchasing,5
13773,Router,Very nice product 👍,5
13774,Router,Excellent nice product. Go for it,5
13775,Router,Good product from tplink. Got it at good price.,4
13776,Router,Awesome product,4
13777,Router,Good one,4
13778,Router,Good,5
13779,Router,Very good product of India gaming,5
13780,Router,"After one month of use , I am loving this , No issue with wifi and Lan, I bought this only because I had issue with old broadband which is provided by the Internet Provider. Now everything is perfect, just go for it.",5
13781,Router,"working fine! signal strengths, WiFi speeds, connection drops and channel congestions to be assessed in due course of time! would revisit to review!",4
13782,Router,"Very bad, It is not connecting. Spoke with TPLink India customer care. Customer care person don't have minimum knowledge about the product. He gave a mail ID and ask me to write a complaint to their customer support. Gave the mail ID and disconnect the call while speaking. Bad experience by Flipkart and TPLink customer support.",1
13783,Router,Nice product,4
13784,Router,Good,5
13785,Router,Excellent! Coverd distance around 60 ft,4
13786,Router,Nice affordable and in good condition. Thanks flipkart,5
13787,Router,Very impressive.. wirth buying,5
13788,Router,Very good product. Have been using for last few months. Absolutely good. They delivered very rapidly.,5
13789,Router,Good product at this price. I am using this as an extender and it provides good speed.,4
13790,Router,Very very nice product,5
13791,Router,Great Wi-Fi Good range coverage.,5
13792,Router,Ok,5
13793,Router,Product is excellent,4
13794,Router,Nice project and very easy to installation..... Range is also gud......,4
13795,Router,Good product.,5
13796,Router,This is not working and flipkart is refusing to take it back.,1
13797,Router,It is good for 1bhk flat or a space of 450sq. Ft. Home/Office for full Range.,4
13798,Router,Good quality,5
13799,Router,Just unbelievable internet speed overall💖💖💖,5
13800,Router,Nice,5
13801,Router,3rd class product and hanging problem. Don't buy,1
13802,Router,Very good product,5
13803,Router,Very nice product,5
13804,Router,Nice product,4
13805,Router,Bad range,1
13806,Router,5g not working,1
13807,Router,Good products,4
13808,Router,Satisfied 🥳,4
13809,Router,Not bad,5
13810,Router,Good,4
13811,Router,Products was good.,3
13812,Router,Nice product,4
13813,Router,Very good product,5
13814,Router,Very good router for standard uses for a little heavy work. Great value within considered amount,5
13815,Router,Good...Go for it,4
13816,Router,Best product in quality,5
13817,Router,Super rauter outside speed,5
13818,Router,Nice product thanks flipkart,5
13819,Router,Good,4
13820,Router,Performance poor,1
13821,Router,Good but not bad 🤗,4
13822,Router,Good,3
13823,Router,Valuable product 👌👌,4
13824,Router,Over all good,5
13825,Router,Very good,4
13826,Router,This router is best behalf of my uses. But some time network is very slow. I don't no this is router issue or fiber cable issue. Overall according the price compare and work performance is good,4
13827,Router,Good,4
13828,Router,Good performance and strong signal strength,5
13829,Router,Good product,5
13830,Router,Good product,5
13831,Router,Good product 👍,5
13832,Router,Bad qwality D-Link Router,1
13833,Router,Okok,2
13834,Router,Working great,5
13835,Router,It's good...,5
13836,Router,5ghz is simply waste of bandwidth as it doesn't transmit the required data.,2
13837,Router,Super speed,4
13838,Router,Good,5
13839,Router,Nice,5
13840,Router,I star ⭐ because the device couldn't stable in 5ghz... I used it few days don't buy this product.. Waste of money ☹️,1
13841,Router,Nice product,4
13842,Router,Ok,5
13843,Router,👍 good,5
13844,Router,disconnecting,1
13845,Router,Please dont buy it it's worst,1
13846,Router,Good product in great price range,5
13847,Router,Excellent router and excellent working,5
13848,Router,Excellent,5
13849,Router,Nice product,4
13850,Router,not working not working Wi-Fi no replacement of the WI-FI router Airtel Wi-Fi router,1
13851,Router,Very good product,5
13852,Router,Good product,4
13853,Router,Nic,5
13854,Router,Good,5
13855,Router,Super,5
13856,Router,Very good,4
13857,Router,Useless 5G band Flipkart not responding for return,2
13858,Router,Nice,5
13859,Router,Frequency is not good,1
13860,Router,Nice,3
13861,Router,Excellent One,5
13862,Router,Good,5
13863,Router,5g band speed is slow else its good at price point,3
13864,Router,Worst product...Adapter has been fuse in 11 days only.. Go for any other brand avoid Dlink completely,1
13865,Router,Nice Product Thank You Flipkart😍😍😍,5
13866,Router,TP Link is better than D link... This product is more complicated and not user friendly. I didn't expect this before buying this product.,1
13867,Router,Nice Product,5
13868,Router,Good,5
13869,Router,Good,4
13870,Router,good product,5
13871,Router,Worst product as it keeps getting disconnected and bad support from D-Link too.,1
13872,Router,Excellent Priduct,5
13873,Router,Terrific product. Best product under 2000 . Worth it.,5
13874,Router,Speeed is osm 😘,4
13875,Router,Awesome product high speed and great coverage at my entire home,5
13876,Router,"Received damaged product adapter was not working properly have to take it to service station then they changed it then setup didn’t worked for adsl modems have to call isp to setup it , at the same speed as usual not worth the effort .",1
13877,Router,"network issue, frequency issue worst product",1
13878,Router,Super,4
13879,Router,It's a good product for common regular use,4
13880,Router,I'm using this product more than 10 days and it's working perfectly. The range of this router is pretty good... Only if you have a good ISP then you are good to go... I have a 100mbps plan and it's giving me approx 90 mbps but with connecting the LAN it'll reach approx 98 mbps so if you are looking for a router which give a well maintain speed and long warranty duration go for it.. Because in this price range you're getting a perfect deal. In case you didn't know - It's not a fiber router or doesn't come with any telephone port. Thanks and have a nice day. (❁´◡`❁),5
13881,Router,This is one of the best router at this price. I am loving it.,5
13882,Router,Very nice product every think is good,5
13883,Router,Working extremely well.,5
13884,Router,I bought this for Rs.999 and it is performing worth the penny. Great coverage for a 2 BHK Flat. Best wifi router in this price range.,5
13885,Router,Thanks,4
13886,Router,Very Fast Uploading superrr 2.4GHz and 5GHz,5
13887,Router,Good,5
13888,Router,Range very good.,4
13889,Router,Good,5
13890,Router,Not good,1
13891,Router,Working fine its gives faster speed. Design is also good... Fantastic,5
13892,Router,Nice,5
13893,Router,"Good as usual, no doubt...... Thanks",5
13894,Router,Nice 👍,5
13895,Router,Good at price,4
13896,Router,"Best router ,👍",5
13897,Router,Ideal for use round the clock,5
13898,Router,"Using this device from last 4 months working fine , range is fine in 3bhk, no issue of network coverage etc Go for it",5
13899,Router,Working fine,4
13900,Router,Really Awesome Product 🙏❤️,5
13901,Router,Good product,5
13902,Router,Super,5
13903,Router,Very good product. Network capacity is also good.,5
13904,Router,Best in the market. Main Feature It have 2 different Connection (one of then is 5G),5
13905,Router,It's great,4
13906,Router,Average,3
13907,Router,Nice routor,4
13908,Router,Good product as per price. Range is also good. Dual band with 3 antennas works pretty well. More than enough for family usage.,5
13909,Router,The product is not accepted IP address hanging problem,1
13910,Router,Very good product,5
13911,Router,Gd,5
13912,Router,Great,5
13913,Router,Amazing delivery the product has delivered my home very fast,5
13914,Router,Good quality,4
13915,Router,Best products thanks flipkart,5
13916,Router,Ameging,5
13917,Router,Its just ❤,5
13918,Router,D-Link is the best brand for routers,5
13919,Router,No good no by,3
13920,Router,Nice and good,5
13921,Router,Good,5
13922,Router,Awesome product,5
13923,Router,Safely delivered & good product,5
13924,Router,Nice,5
13925,Router,So super,5
13926,Router,Average,3
13927,Router,No problem good quality product,4
13928,Router,Good,5
13929,Router,Great,4
13930,Router,Good product. Connectivity is good. Value for money.,5
13931,Router,Excellent,5
13932,Router,"It cant provide speed over 100 mbps. Also, network drops every now and then. You need to restart the router to get back the connectivity.",1
13933,Router,Good product and 5 GHz range is very good,5
13934,Router,Nyc devies,5
13935,Router,This product is amazing but.... The product is very slow delivery to me,4
13936,Router,Super you may go for it,4
13937,Router,Nice,4
13938,Router,Don't buy this type of gadgets in flipkart. Incase you get damaged or bad performance routers they do not accept return and also not replaced it. I experienced this problem with flipkart that's why I'm giving genuine review with disappointment. Coming to this router this router not have ONU port so we can't connect fibre net directly.🙏🏻 don't purchase routers from flipkart,1
13939,Router,Excellent performance,5
13940,Router,Works wonderfully. Though i would have been glad if it was made in India.,5
13941,Router,Very poor,2
13942,Router,Good and awesome product this is so big brand all are there to use,4
13943,Router,No dout goo for it very good👍,5
13944,Router,Working great,4
13945,Router,Very disappointed,1
13946,Router,Good,4
13947,Router,Not working properly,1
13948,Router,"Bad thing,i buy it but it does not working.Then i do replacement then also it does not working.",1
13949,Router,Good product 👍👍,5
13950,Router,Great product. I have 100mbps connection. On 300mbps router I used to get 45mbps max. On this however both on 2.4ghz and 5ghz I get speed of around 80mbps.,5
13951,Router,Good quality..,4
13952,Router,Good product,5
13953,Router,Excellent product,5
13954,Router,Good,4
13955,Router,Nice product,3
13956,Router,"thanks to flipkart for first delivery.... but i dont use the wifi router currently.. After use the product , i review for this purpose.. by the way the delivery boy is amazing behaviour... thanks flipkart ..",5
13957,Router,Great product under this range. Trust worthy product.,5
13958,Router,Very very good quality product its range and speed was very very good,5
13959,Router,Fine,5
13960,Router,Bad product,1
13961,Router,Very unstable as far a connection is concerned. Range of WiFi is ok-ok On powercuts - you have to re-install the WiFi settings again (it automatically resets itself),2
13962,Router,Nice product,5
13963,Router,Very very good product 🙂🙂🙂,5
13964,Router,Very nice product,5
13965,Router,"Working Fine But I Suggest Everyone Who Wants To Buy This, I'll Say [ Go For Another Product ]  Not Good As Expected  Setup Is Easy}  2.4 GHz Range Is Good  5 GHz Range Is Worst [ Not Even Like 10M ]",3
13966,Router,"Awesome product, range is too good, I got the signal every corner of my 2BHK flat (700sqft). It has dual band 2.4 GHz and 5GHz perfect for all devices bcoz old devices are not supports 5GHz.",5
13967,Router,Awesome experience by using this device,5
13968,Router,This router is best in this range . Now its been 2 weeks i am using it .. and its working very nice ... it gives very nice speed .🤗😊,5
13969,Router,Very cool service and very late delivery,5
13970,Router,Good,5
13971,Router,network problem not good range,1
13972,Router,Many times it automatically get disconnected. I usually prefer tp link and mi router but this time I choose dlink just bcoz of offer price discount. My decision was wrong.,1
13973,Router,Nice,4
13974,Router,Good product,5
13975,Router,Good,5
13976,Router,"Awesome purchase, writing this review after 3 months of using the router.",5
13977,Router,Slow,2
13978,Router,"Nice product,",5
13979,Router,best and very useful,5
13980,Router,Good,5
13981,Router,Good,3
13982,Router,"Good Reteng 2 , 5",5
13983,Router,Absolutely excellent product,5
13984,Router,It quite good,4
13985,Router,Range is poor,1
13986,Router,Best Router in this Price Range,5
13987,Router,Nice product,5
13988,Router,This is very good product 🙂🙂.......this product value for money.........I love this router...........,5
13989,Router,"On the product details itself it is showing as 750 MBPS, I have installed my broadband with 150 MBPS, service provider is saying that this router is compatible with up to 100 MBPS speed only.  I have checked the speed test by connecting the ethernet on my laptop the speed is 150 MBPS but when connected to router the maximum speed is 90 MBPS only. Worst router, incorrect or fraud specifications provided on the product page.",1
13990,Router,Its bad experience software problem,1
13991,Router,Good product.,4
13992,Router,"Worst router ,there is no refund option, only re-place option, No one responding regarding this return policy, And this router not having security features laptops not connecting 5GHZ wifi, this is having very old security features worst router, Don't buy it.",1
13993,Router,Value for money Working good Nice fps Not heating esuus,4
13994,Router,Good job value for money..,5
13995,Router,Good,5
13996,Router,Its 5g is amazing but 2.5g is somethimg need to be better.,4
13997,Router,"This is undoubtedly best value for money product,talking about range absolutely nothing to worry. Surely one of the best routers.",5
13998,Router,very good quality,5
13999,Router,Best signal,4
14000,Router,Good one & working fine seriously quality is excellent!thank you.,5
14001,Router,Quality good,4
14002,Router,Not working Properly,2
14003,Router,5 Ghz is very poor range to signal boost,3
14004,Router,Nice product,4
14005,Router,Goood,4
14006,Router,Nice product and valuable for money,5
14007,Router,Worrest product,1
14008,Router,Nice,4
14009,Router,Not satisfied,1
14010,Router,Good product,5
14011,Router,Good product chiper than market price,5
14012,Router,I am using last 60 days better Experienced like it,4
14013,Router,Auto disconnected very bad,1
14014,Router,Good,4
14015,Router,It's good but speed not stable ☺️,3
14016,Router,Good router. Try to use it in DHCP mode. It has little problem with pppoe mode. Range is good for small office or Home,5
14017,Router,Worst product The range is very low and signal strength is also very bad Not recommend.,1
14018,Router,"Pathetic Service from the seller and Flipkart. Product was damaged, return request not accepted for no reason - pathetic response by Flipkart customer care team and it's a total loss of money for me. Just don't buy this product.",1
14019,Router,WiFi range within 50 mtr company said that it is cover 300 mtr,1
14020,Router,Good and value for money,4
14021,Router,Very good router .it's 2 years I have purchased .what you want from router good coverage .,5
14022,Router,very good product according to its price. dont expect much. but it delivers what it was promised for.,5
14023,Router,Good,4
14024,Router,works excellently. It is priced by flipkart well below what you would buy it from a shop.,4
14025,Router,Thanks flipkart,5
14026,Router,Nice,5
14027,Router,When I connect it with principal device it creates the IP address problems .. don't buy hate it,1
14028,Router,Worth buying good range coverage,5
14029,Router,Very good products,5
14030,Router,Good product awesome working good,5
14031,Router,Best router in this price range go for it,4
14032,Router,getting full speed on 5ghz,5
14033,Router,Good product,4
14034,Router,Coverage is good. Prefer this if your home sq.ft size 900,5
14035,Router,Gd product,5
14036,Router,"It is a value for money product. Good range, balanced signal strength. Good for personal use.",5
14037,Router,Good product,5
14038,Router,Got best sevice till today.purchasing date was 12.12.2019.thanks d-link.,5
14039,Router,Good,5
14040,Router,Good,4
14041,Router,2nd time this happened with me after installation every 2 or 3 days it's disconnected and we have to configure again,1
14042,Router,Superb product,5
14043,Router,Perfect item work like champ,5
14044,Router,Very good,5
14045,Router,Good product,5
14046,Router,Nice,4
14047,Router,One of the best router for streaming & gaming 🔥🤩❤️,5
14048,Router,ater two used router slow working and decrease in rage. Router only working in a proper single in only one room so please don't buy the router,1
14049,Router,Very nice and good,2
14050,Router,Good,4
14051,Router,Average quality,3
14052,Router,worth for money good product,4
14053,Router,"Router’s range is not so good , otherwise it’s a best router. Value for money , best in price range.",5
14054,Router,Good product,4
14055,Router,Can't get speed Bad Product Don't waste Money 💰💰💰,1
14056,Router,Cool,5
14057,Router,Worst product,1
14058,Router,Not bad,5
14059,Router,Good,5
14060,Router,Good,5
14061,Router,Pretty cool,4
14062,Router,Sorry,1
14063,Router,Very poor quality....,1
14064,Router,Supper,5
14065,Router,Excellent !!!,5
14066,Router,Third class product,1
14067,Router,Real speed in better coverage,5
14068,Router,After one month stop working.,1
14069,Router,Working in gr8 conditions. Thanks,3
14070,Router,Working cool,5
14071,Router,Good to use,4
14072,Router,Best router,4
14073,Router,Worst,1
14074,Router,"Worst Product, Flipkart is worst. I wanted to return within 7days but they didn't help. Worst Service Worst Product Worst Platform",1
14075,Router,This was my 5th purchase,5
14076,Router,Range is not better as expected,3
14077,Router,Not gud just ok,1
14078,Router,Not good,1
14079,Router,Premium,5
14080,Router,Working well. Good product.,4
14081,Router,Good one. I ordered this bcoz my current router was not able to handle the speed.  Its a good one in it's category.,5
14082,Router,Good 😊,4
14083,Router,"there is the problem with Router setup. Every time you switch OFf the router, it loses all its settings and we to configure the router every time by doing reset",1
14084,Router,Good product,5
14085,Router,Good,5
14086,Router,Very nice Product,5
14087,Router,Absolutely value for money 💰. The best dual band router in this price range 🤞❤️,5
14088,Router,Good 👍,5
14089,Router,Good product..,4
14090,Router,Good,5
14091,Router,Nice router,5
14092,Router,Nice 👍 product,5
14093,Router,Nice router thanks flipkart 🌸❤️❤️,5
14094,Router,Nice product,5
14095,Router,Awesome,5
14096,Router,Not a great router if you are looking for 5Ghz coverage. wifi coverage is limited and throw is not that great. I experienced significant data latency. Not at all useful as wireless repeater for 5 ghz as it has two 2.4ghz antenna and only one 5ghz antenna. Avoid if you can spend few hundred more,3
14097,Router,Good product,4
14098,Router,Working very good....and I got it for a very cheap price.... it's excellent 👌,5
14099,Router,Good product ... Value for Money...Great Service 👍,5
14100,Router,Nice product,4
14101,Router,Must buy,5
14102,Router,Excellent,5
14103,Router,Good,4
14104,Router,perfect for 1bhk,5
14105,Router,Waste product. Wan support 10/100 Mbbs speed only,1
14106,Router,Best router in dual band. Range is very good . Also no speed drop .,5
14107,Router,Range is good enough,5
14108,Router,Best product,4
14109,Router,Nice product.....,4
14110,Router,Nice product,4
14111,Router,Please do not expect this router to cover the entire two floors of your house. Works well as a repeater though.,3
14112,Router,Awesome product,5
14113,Router,Good,5
14114,Router,Poor quality router. Don't buy. It looses connection after 2-3 hrs. Router is heating. Useless. Go for tp-)link,1
14115,Router,Ok,3
14116,Router,Good,5
14117,Router,It's a very worst product,1
14118,Router,Worst product 5G connection is not working.,1
14119,Router,"Best dual band router.. Using from last 1.5 years, no issues observed. Go for it.",5
14120,Router,great experience,5
14121,Router,Excellent performance,5
14122,Router,Awesome Product,5
14123,Router,Good,4
14124,Router,"Sofar so good, no issues.",4
14125,Router,Good,4
14126,Router,Satisfied,4
14127,Router,Good product,5
14128,Router,Its very good,5
14129,Router,Most useless router.... You can't access this router with any d link app... And overheating issue.. 5ghz unstable.. And many mazor issue...,1
14130,Router,Superb no regrets,4
14131,Router,"Hi all, I use 300mbps Act fibernet. The 750mbps router sits nicely between a costly 1gbps and the commonly used 300mbps speeds with dual bands. So far, haven't had any problems with the bandwidth. Except sometimes the TV connected to the wifi shows network error, but all phones and laptops pick up the signals without problem. For the larger bandwidth the range is short.",4
14132,Router,👍 good,5
14133,Router,"Very good,nice product",5
14134,Router,Excellent,4
14135,Router,"I find D-Link more better and trustable than TP-Link. I do my setup myself. My ISP gave me free TP-Link router which I felt is insecure, got a pop-up that some unknown device joined my network. Disconnected and used hotspot for two days till I got this one. Works as it should.",5
14136,Router,Good product,5
14137,Router,Good quality,5
14138,Router,Very good..... I am a happy customers....😊😊,5
14139,Router,Good product,5
14140,Router,"If you want peace of mind, don't buy this router. It loose access frequently while access is always available from ISP. Also the range is quite bad, from 1st floor it doesn't provide stable connection on ground floor. It disconnects frequently. I tried everything like, contacting customer care, firmware upgrade or positioning differently, but nothing helps much. Go for TP link router instead and stay away from this.",1
14141,Router,Very good,5
14142,Router,Nice Product Quality Good,5
14143,Router,Good,5
14144,Router,5ghz band strength is low as compared to 2.4 ghz band,3
14145,Router,Nice,5
14146,Router,Doing well & is been there for more than a yr with me.,4
14147,Router,"Not getting the plan speed. Even in 5 GHz mode, speed < 80 Mbps. My plan is 100 Mbps.",2
14148,Router,Product was good.,4
14149,Router,"Awsom, good qualithy thanks to flipkart",4
14150,Router,Good,5
14151,Router,Verry good,4
14152,Router,Best product in market,5
14153,Router,Nice,5
14154,Router,Waste of money,2
14155,Router,Very good product,5
14156,Router,"Doesn't go above 100mbps, fake and false description given... Not recommended if you have internet plan of more than 100 mbps..",1
14157,Router,Rang in indoor in not good,2
14158,Router,Nice router. Love it. 😍,5
14159,Router,Good,4
14160,Router,Nice,5
14161,Router,super,5
14162,Router,It gives very good speed of internet. Go for it.,5
14163,Router,Awesome router,5
14164,Router,Worst product not getting signals with in 50 meters.,1
14165,Router,Super 👌,5
14166,Router,Nice,3
14167,Router,Nice,5
14168,Router,Super,5
14169,Router,Good range and good speed after using 1 week i am giving this review... Easy to setup and 5g is good,5
14170,Router,Good,3
14171,Router,Ok,4
14172,Router,Very bad product,1
14173,Router,Awesome. Works fine. Nice looking.,5
14174,Router,Good,3
14175,Router,This boardband is super super very good for home🤩,3
14176,Router,Nice router with good range and speed. Have been using it for 3 months without any issue.,5
14177,Router,Good,3
14178,Router,just wow,5
14179,Router,Worst product waste of money don’t purchase,1
14180,Router,Very good range. Speed is ok. But the difference between 5 GHz and 2.4 GHz is very little. Overall this device satisfied me.,5
14181,Router,5g antena is not strong,3
14182,Router,Nice product. 💯% worthy,5
14183,Router,Good product in this price,4
14184,Router,Happy to use. Prompt service from flip kart.,5
14185,Router,Good,4
14186,Router,"Very nice product. Integrated with both 2 Ghz and 5 Ghz dual band. Setting reset button, switch off button, enough air pass option for summer. Light weight.",5
14187,Router,good,5
14188,Router,Super,5
14189,Router,don't buy it.Worst product purchase from filpkart.Is it original product?,1
14190,Router,Not good.,1
14191,Router,Best under this range . Must buy it,5
14192,Router,We neet it with onu,3
14193,Router,Good products 😍,5
14194,Router,Excellent,5
14195,Router,It was quickly damaged,1
14196,Router,Best qwality,5
14197,Router,Very good,5
14198,Router,"Very good. I can connect my laptop and three phone at a time very smoothly...but the speed is depending on your internet plan..more High speed the connection , more smooth you work",4
14199,Router,Best product,5
14200,Router,Ok quality,4
14201,Router,Nice,5
14202,Router,Nice 👍,5
14203,Router,nice,5
14204,Router,GOAT,5
14205,Router,Good,5
14206,Router,Nice product and range is also best,5
14207,Router,Good,5
14208,Router,Worth every penny.. easy to install but for password setup you can use your mobile instead of pc or laptop. Sometime the url don't work in pc. Go for it.,5
14209,Router,Nice product,5
14210,Router,Good,4
14211,Router,Best ever in this Price segment,5
14212,Router,"Average product, good in this price range",3
14213,Router,Best router in this price point. I got it in 999 and it is the best budget. Best range with speed and extraordinary performance. Loved it.,5
14214,Router,Ok,5
14215,Router,Quality Product.,5
14216,Router,Good,4
14217,Router,The range with this router is unimaginably not even 5 metres. I'm aghast with this purchase and now have to unnecessarily buy another router.,1
14218,Router,It is very good product and very small product,4
14219,Router,Speed is not 300mbps,3
14220,Router,I love you tenda f3,5
14221,Router,"Range of this router is osm.. the router is installed in ground floor, now i m in 2nd floor, the speed and connectivity is good",5
14222,Router,Seller good quality and service good,5
14223,Router,Good not best,3
14224,Router,Oosam,5
14225,Router,Highly recommended using for 6+ months,5
14226,Router,Nice,5
14227,Router,low wifi range,1
14228,Router,Nice,4
14229,Router,Happy with My purchased.i Used to have tp link router.This is my first time having Tenda.Range is good.,5
14230,Router,Get configured within minutes nice product from Tenda and thanks flipkart for such a great offer.,5
14231,Router,Nice range. Can get Signal upto 3 rooms. Good supply of network and speed,5
14232,Router,Just awesome,5
14233,Router,Range is very good. Wifi running smoothly. Looks is amazing.,5
14234,Router,"Not getting network in nearby room,. Not working properly",1
14235,Router,This price best product,4
14236,Router,Very good,5
14237,Router,Good,5
14238,Router,Ok,3
14239,Router,Good speed,4
14240,Router,Not working properly,1
14241,Router,Very good value for money...also at very good price,4
14242,Router,This router is good for the student.....,4
14243,Router,World class router at decent price best,5
14244,Router,"Nice product, but packaging very bad",5
14245,Router,super product.,5
14246,Router,Good,4
14247,Router,Extraordinary mind-blowing fantastic sir Dialogue from - DJ,5
14248,Router,Good range and speed,4
14249,Router,Good Router with normal speed for daily normal usage,5
14250,Router,Nice product,4
14251,Router,This router not provide sufficient reng,2
14252,Router,Easy to install easy to use.,4
14253,Router,Good,5
14254,Router,Saandaar,5
14255,Router,Nice product working is good,5
14256,Router,Range is awesome,5
14257,Router,Working very good👍,4
14258,Router,Good,3
14259,Router,Range hight low,3
14260,Router,Good product,5
14261,Router,Vary good,5
14262,Router,Mohit raider is fast delivery Mohit raider you are very good work,5
14263,Router,"Very poor connectivity, you can only connect if you're in between 10 meters of range.",1
14264,Router,Reasonable prise and verry good product so I am giving 5 ⭐⭐⭐⭐⭐,5
14265,Router,Bast project,5
14266,Router,It's a nice product to buy in a chipest cost,5
14267,Router,Best best quality and safe delivery no damage product very nice product,5
14268,Router,I will not use now I first read the review,5
14269,Router,Nice,5
14270,Router,"Super connectivity, best result",5
14271,Router,Very good quality..,4
14272,Router,Good,5
14273,Router,It's Good,5
14274,Router,Good,5
14275,Router,Great products. Range is so good. Thanks,5
14276,Router,One of the best wireless router i hav ever bought.,5
14277,Router,Good,5
14278,Router,Must buy,5
14279,Router,Just ok,4
14280,Router,good,4
14281,Router,Good product,5
14282,Router,Very nice,5
14283,Router,Pls don't buy. V v bad range and coverage area. 0 marks if possible,1
14284,Router,Very fast and easy to use..,5
14285,Router,Good,4
14286,Router,Router is running amazing and I like its colour and material.,4
14287,Router,Just ok,1
14288,Router,Excellent. I use repeater mode from Airtel 4G wifi modem. Through RJ45 cabil connect my computer and HHT device. Excellent speed and no disconnected net.,5
14289,Router,Osm exprience,5
14290,Router,Good,5
14291,Router,Assam Router is the best This router is the best in this budget . Best router for gaming .👌,5
14292,Router,Range is not good enough,3
14293,Router,Nice product,5
14294,Router,used almost 6 months till now no issue Product is really osm It's range is good (I get signal all four floors ) price-1000/- Value for money and go for it as tenda is good company,5
14295,Router,I m use for 3 month best bset bset router excellent rang 👍👍,4
14296,Router,Good product.,4
14297,Router,Best product very good quality range is very high,5
14298,Router,This product is good but few time later hot,4
14299,Router,It is good,4
14300,Router,Nice,5
14301,Router,Good product must buy,5
14302,Router,Good,5
14303,Router,wondeful working... i write a review after 1 month of usage... working nice..,5
14304,Router,Good results,5
14305,Router,Was a good experience with the product. Used it extensively. One can go for it.,4
14306,Router,Jj,5
14307,Router,Like it,5
14308,Router,Don't expect much from this device . Performance not good,3
14309,Router,Best product,5
14310,Router,Best,5
14311,Router,Range is very low....???? Faltu router... Please don't buy...signal also drops many times..plz avoid to buying that....,1
14312,Router,Use speed 100 Mbps only,3
14313,Router,Super,5
14314,Router,Bast wifi tenda router,5
14315,Router,"I will not recommend because I order and replace but both the time I faulty device, I like flipkart service, refund done within 4days.",2
14316,Router,Very nice range router,3
14317,Router,Nice products and good kandesan,5
14318,Router,Excellent,5
14319,Router,Awesome,5
14320,Router,Good,5
14321,Router,My plain is 100mbps and this router delivered me only max 50mbps on wireless. If you have similar plain or higher mbps plain. Go for dual band router. Also your device must support dual band frequency.,1
14322,Router,"Satisfied with the product, runs for long periods",4
14323,Router,Nice router because of price,5
14324,Router,Good,5
14325,Router,Not as good as expected,3
14326,Router,"If I talk about this router genuinely , then I would only likely to say that if you have a tight budget and you want best out router in your budget then definitely go with it. Tenda is growing company these days and provide reliable,easy setup with best performance.",4
14327,Router,Nice work,5
14328,Router,Good product,4
14329,Router,Awesome product,5
14330,Router,Good,5
14331,Router,good products,5
14332,Router,Good,5
14333,Router,good T enda Router . thanks Flipkart,5
14334,Router,Nice one,5
14335,Router,Nice product,5
14336,Router,Nice wifi,5
14337,Router,Satisfied.....,5
14338,Router,"Amazing product, so convenient upto the mark",5
14339,Router,Good product,5
14340,Router,Good,4
14341,Router,Third call product please don't buy it,1
14342,Router,Good product,4
14343,Router,"This is ok for 1 bhk ,range is average. Ok product",3
14344,Router,Excellent product Reviewing after 1.5 yrs,5
14345,Router,It's good,5
14346,Router,Fine but speed is not good,3
14347,Router,Such a useless product this is . I had ordered this router of thinking that it will improve range and give constant speed but i was wrong . Just don't buy this one . This router provide such a short range like i have installed this router on my first floor but it is unable to provide good range at the second floor . Now you can imagine how bad it is.,2
14348,Router,Good,5
14349,Router,So bad plese dont buy it,1
14350,Router,Nice product,5
14351,Router,super product super speed,5
14352,Router,Excellent speed and range i am using as repeater for my airtel my fi,5
14353,Router,Good,4
14354,Router,Nice product,5
14355,Router,Good product,5
14356,Router,Gud,5
14357,Router,Good product,5
14358,Router,Working fine. No problem yet.,5
14359,Router,Goof,4
14360,Router,Good product and quality...,5
